Global_ID,Original_Image,X_Center_Global,Y_Center_Global,Diameter,Depth_Est,Morphology,Confidence,Quadrant
4747,dfc3e910-ca7b-434c-9dbe-61221dc4130a.jpg,7326.15,1464.13,13.29,1.73,Simple,0.38,NW
4748,dfc3e910-ca7b-434c-9dbe-61221dc4130a.jpg,7332.29,1522.01,18.15,2.36,Simple,0.38,NW
4749,dfc3e910-ca7b-434c-9dbe-61221dc4130a.jpg,7635.02,1617.29,25.05,3.26,Simple/Overlapping,0.37,SE
4750,dfc3e910-ca7b-434c-9dbe-61221dc4130a.jpg,7317.67,1377.74,10.69,1.39,Simple,0.37,NW
4751,dfc3e910-ca7b-434c-9dbe-61221dc4130a.jpg,7446.84,1765.93,12.11,1.57,Simple,0.37,SE
4752,dfc3e910-ca7b-434c-9dbe-61221dc4130a.jpg,7424.93,1580.35,38.62,5.02,Complex/Overlapping,0.37,NE
4753,dfc3e910-ca7b-434c-9dbe-61221dc4130a.jpg,7305.2,1586.04,13.85,1.8,Simple,0.36,NW
4754,dfc3e910-ca7b-434c-9dbe-61221dc4130a.jpg,7501.3,1515.81,18.45,2.4,Simple,0.36,NE
4755,dfc3e910-ca7b-434c-9dbe-61221dc4130a.jpg,7352.26,1606.79,12.17,1.58,Simple,0.35,SW
4756,dfc3e910-ca7b-434c-9dbe-61221dc4130a.jpg,7341.64,1349.1,10.55,1.37,Simple,0.35,NW
4757,dfc3e910-ca7b-434c-9dbe-61221dc4130a.jpg,7401.83,1848.38,14.0,1.82,Simple,0.34,SE
4758,dfc3e910-ca7b-434c-9dbe-61221dc4130a.jpg,7560.83,1437.98,12.77,1.66,Simple/Overlapping,0.34,NE
4759,dfc3e910-ca7b-434c-9dbe-61221dc4130a.jpg,7129.68,1495.68,11.05,1.44,Simple,0.34,NW
4760,dfc3e910-ca7b-434c-9dbe-61221dc4130a.jpg,7418.85,1584.65,33.29,4.33,Complex/Overlapping,0.33,NE
4761,dfc3e910-ca7b-434c-9dbe-61221dc4130a.jpg,7368.43,1504.99,8.97,1.17,Simple,0.33,NE
4762,dfc3e910-ca7b-434c-9dbe-61221dc4130a.jpg,7187.42,1693.39,12.4,1.61,Simple,0.33,SW
4763,dfc3e910-ca7b-434c-9dbe-61221dc4130a.jpg,7319.92,1816.35,9.18,1.19,Simple,0.33,SW
4764,dfc3e910-ca7b-434c-9dbe-61221dc4130a.jpg,7331.89,1808.36,10.15,1.32,Simple,0.33,SW
4765,dfc3e910-ca7b-434c-9dbe-61221dc4130a.jpg,7417.75,1286.9,15.12,1.97,Simple/Overlapping,0.32,NE
4766,dfc3e910-ca7b-434c-9dbe-61221dc4130a.jpg,7412.05,1339.25,14.02,1.82,Simple,0.32,NE
4767,dfc3e910-ca7b-434c-9dbe-61221dc4130a.jpg,7506.86,1315.46,11.03,1.43,Simple,0.32,NE
4768,dfc3e910-ca7b-434c-9dbe-61221dc4130a.jpg,7128.07,1673.14,8.8,1.14,Simple,0.32,SW
4769,dfc3e910-ca7b-434c-9dbe-61221dc4130a.jpg,7251.66,1725.22,8.83,1.15,Simple,0.31,SW
4770,dfc3e910-ca7b-434c-9dbe-61221dc4130a.jpg,7105.17,1355.61,10.69,1.39,Simple,0.31,NW
4771,dfc3e910-ca7b-434c-9dbe-61221dc4130a.jpg,7342.66,1531.11,9.46,1.23,Simple,0.31,NW
4772,dfc3e910-ca7b-434c-9dbe-61221dc4130a.jpg,7100.97,1548.55,11.25,1.46,Simple,0.31,NW
4773,dfc3e910-ca7b-434c-9dbe-61221dc4130a.jpg,7167.76,1550.9,8.94,1.16,Simple,0.31,NW
4774,dfc3e910-ca7b-434c-9dbe-61221dc4130a.jpg,7417.59,1294.82,12.75,1.66,Simple/Overlapping,0.3,NE
4775,dfc3e910-ca7b-434c-9dbe-61221dc4130a.jpg,7097.82,1899.94,9.51,1.24,Simple,0.3,SW
4776,dfc3e910-ca7b-434c-9dbe-61221dc4130a.jpg,7279.02,1847.72,9.12,1.19,Simple,0.3,SW
4777,dfc3e910-ca7b-434c-9dbe-61221dc4130a.jpg,7087.09,1538.41,9.68,1.26,Simple,0.3,NW
4778,dfc3e910-ca7b-434c-9dbe-61221dc4130a.jpg,7170.55,1767.24,21.62,2.81,Simple,0.3,SW
4779,dfc3e910-ca7b-434c-9dbe-61221dc4130a.jpg,7276.57,1737.96,12.57,1.63,Simple,0.3,SW
4780,dfc3e910-ca7b-434c-9dbe-61221dc4130a.jpg,7297.49,1774.45,9.12,1.19,Simple,0.29,SW
4781,dfc3e910-ca7b-434c-9dbe-61221dc4130a.jpg,7518.17,1299.43,10.34,1.34,Simple,0.29,NE
4782,dfc3e910-ca7b-434c-9dbe-61221dc4130a.jpg,7561.36,1433.05,19.31,2.51,Simple/Overlapping,0.28,NE
4783,dfc3e910-ca7b-434c-9dbe-61221dc4130a.jpg,7420.65,1495.93,10.82,1.41,Simple,0.28,NE
4784,dfc3e910-ca7b-434c-9dbe-61221dc4130a.jpg,7107.35,1448.07,14.11,1.83,Simple,0.28,NW
4785,dfc3e910-ca7b-434c-9dbe-61221dc4130a.jpg,7567.12,1332.89,9.66,1.26,Simple,0.27,NE
4786,dfc3e910-ca7b-434c-9dbe-61221dc4130a.jpg,7570.84,1289.31,10.66,1.39,Simple,0.27,NE
4787,dfc3e910-ca7b-434c-9dbe-61221dc4130a.jpg,7417.15,1292.27,15.4,2.0,Simple/Overlapping,0.27,NE
4788,dfc3e910-ca7b-434c-9dbe-61221dc4130a.jpg,7633.69,1609.07,36.11,4.69,Complex/Overlapping,0.27,SE
4789,dfc3e910-ca7b-434c-9dbe-61221dc4130a.jpg,7080.36,1881.32,18.32,2.38,Simple,0.26,SW
4790,dfc3e910-ca7b-434c-9dbe-61221dc4130a.jpg,7625.73,1823.7,11.22,1.46,Simple,0.26,SE
4791,dfc3e910-ca7b-434c-9dbe-61221dc4130a.jpg,7087.52,1453.38,20.06,2.61,Simple,0.26,NW
4792,dfc3e910-ca7b-434c-9dbe-61221dc4130a.jpg,7375.8,1521.45,8.69,1.13,Simple,0.26,NE
4793,dfc3e910-ca7b-434c-9dbe-61221dc4130a.jpg,7565.14,1667.66,17.57,2.28,Simple/Overlapping,0.25,SE
4794,dfc3e910-ca7b-434c-9dbe-61221dc4130a.jpg,7246.42,1399.56,25.18,3.27,Simple,0.25,NW
4795,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,476.82,2341.99,37.37,4.86,Complex,0.93,SE
4796,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,561.3,2152.82,48.49,6.3,Complex,0.92,NE
4797,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,431.82,2321.52,16.95,2.2,Simple,0.92,SE
4798,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,468.09,2184.7,13.83,1.8,Simple,0.92,NE
4799,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,478.64,2489.42,16.2,2.11,Simple,0.91,SE
4800,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,539.31,2194.48,70.65,9.18,Complex,0.91,NE
4801,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,472.74,2123.45,13.85,1.8,Simple,0.91,NE
4802,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,181.48,2308.03,25.05,3.26,Simple,0.91,SW
4803,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,159.83,2030.18,30.94,4.02,Complex,0.91,NW
4804,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,140.6,1993.94,25.94,3.37,Simple,0.91,NW
4805,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,489.96,2246.47,19.37,2.52,Simple,0.91,SE
4806,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,555.13,2107.48,24.23,3.15,Simple,0.91,NE
4807,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,146.4,2422.08,19.25,2.5,Simple,0.9,SW
4808,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,353.32,1967.0,16.15,2.1,Simple,0.9,NE
4809,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,192.39,2275.64,20.18,2.62,Simple,0.89,SW
4810,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,376.95,2232.5,16.11,2.09,Simple,0.89,NE
4811,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,544.41,2397.42,17.32,2.25,Simple,0.89,SE
4812,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,300.39,2102.17,15.52,2.02,Simple,0.89,NW
4813,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,347.41,2034.99,12.46,1.62,Simple,0.89,NE
4814,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,442.35,2160.14,14.58,1.9,Simple,0.88,NE
4815,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,476.12,2008.06,13.42,1.74,Simple,0.88,NE
4816,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,151.37,2215.78,103.8,13.49,Complex,0.87,NW
4817,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,448.95,2291.79,11.63,1.51,Simple,0.87,SE
4818,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,328.39,1998.89,13.86,1.8,Simple,0.87,NE
4819,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,435.64,2230.45,55.88,7.26,Complex,0.86,NE
4820,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,228.56,2199.55,16.38,2.13,Simple,0.86,NW
4821,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,395.51,2254.22,41.98,5.46,Complex/Overlapping,0.86,SE
4822,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,279.2,2188.15,12.37,1.61,Simple,0.86,NW
4823,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,524.51,2115.5,14.82,1.93,Simple,0.86,NE
4824,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,124.77,2089.9,17.82,2.32,Simple,0.86,NW
4825,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,531.82,1927.8,13.8,1.79,Simple,0.85,NE
4826,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,327.13,2296.57,46.68,6.07,Complex,0.85,SE
4827,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,351.75,2335.25,18.6,2.42,Simple,0.84,SE
4828,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,404.65,2098.67,13.26,1.72,Simple,0.84,NE
4829,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,96.33,2401.94,101.69,13.22,Complex,0.83,SW
4830,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,123.76,2272.48,39.12,5.09,Complex,0.83,SW
4831,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,547.91,2073.43,11.78,1.53,Simple,0.83,NE
4832,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,235.86,2211.98,14.29,1.86,Simple,0.83,NW
4833,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,573.13,1950.56,18.97,2.47,Simple,0.83,NE
4834,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,136.08,2150.93,12.45,1.62,Simple,0.82,NW
4835,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,354.44,2048.98,17.55,2.28,Simple,0.82,NE
4836,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,364.93,1992.67,11.57,1.5,Simple,0.82,NE
4837,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,157.33,2276.5,14.28,1.86,Simple,0.82,SW
4838,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,242.51,2310.21,13.29,1.73,Simple,0.81,SW
4839,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,442.96,1965.9,12.23,1.59,Simple,0.81,NE
4840,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,550.69,1966.28,11.89,1.55,Simple,0.81,NE
4841,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,408.89,2118.42,15.62,2.03,Simple,0.81,NE
4842,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,206.97,2230.44,20.26,2.63,Simple,0.81,NW
4843,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,229.31,2112.31,11.75,1.53,Simple,0.8,NW
4844,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,130.36,2298.04,12.02,1.56,Simple,0.8,SW
4845,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,343.97,2453.07,45.45,5.91,Complex,0.8,SE
4846,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,368.79,2034.02,18.77,2.44,Simple,0.8,NE
4847,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,339.87,2268.78,12.75,1.66,Simple,0.79,SE
4848,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,374.1,2086.95,10.72,1.39,Simple,0.78,NE
4849,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,157.63,2083.92,25.77,3.35,Simple,0.77,NW
4850,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,508.83,2510.23,45.18,5.87,Complex,0.77,SE
4851,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,282.32,2283.91,11.18,1.45,Simple,0.75,SW
4852,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,388.14,2488.35,38.4,4.99,Complex,0.74,SE
4853,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,159.12,2395.04,19.49,2.53,Simple,0.73,SW
4854,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,217.73,2307.1,11.25,1.46,Simple,0.73,SW
4855,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,283.21,2308.4,53.65,6.97,Complex,0.72,SW
4856,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,440.85,2014.95,13.65,1.77,Simple/Overlapping,0.71,NE
4857,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,213.45,2287.33,13.52,1.76,Simple,0.71,SW
4858,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,442.54,2070.57,10.6,1.38,Simple,0.71,NE
4859,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,341.96,2081.87,11.68,1.52,Simple/Overlapping,0.71,NE
4860,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,321.71,2079.25,11.45,1.49,Simple,0.71,NE
4861,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,353.01,2008.09,14.68,1.91,Simple/Overlapping,0.7,NE
4862,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,320.66,2065.18,14.22,1.85,Simple,0.69,NE
4863,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,233.21,1974.62,32.98,4.29,Complex,0.69,NW
4864,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,356.53,2125.35,12.45,1.62,Simple,0.69,NE
4865,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,233.35,2125.72,15.45,2.01,Simple,0.69,NW
4866,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,513.64,1961.05,8.71,1.13,Simple,0.68,NE
4867,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,398.06,2028.34,9.15,1.19,Simple,0.68,NE
4868,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,342.62,2142.83,11.77,1.53,Simple,0.66,NE
4869,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,502.57,1956.79,12.2,1.59,Simple,0.66,NE
4870,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,296.25,1989.3,11.86,1.54,Simple,0.66,NW
4871,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,279.6,2450.01,15.45,2.01,Simple,0.66,SW
4872,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,339.6,2076.55,12.6,1.64,Simple/Overlapping,0.65,NE
4873,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,249.92,2271.35,14.95,1.94,Simple/Overlapping,0.64,SW
4874,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,401.33,2016.69,9.78,1.27,Simple,0.62,NE
4875,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,426.04,2062.98,10.48,1.36,Simple,0.61,NE
4876,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,375.18,2166.46,10.18,1.32,Simple,0.61,NE
4877,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,110.78,2092.9,93.52,12.16,Complex,0.61,NW
4878,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,498.95,1983.79,10.32,1.34,Simple,0.6,NE
4879,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,374.88,2281.94,53.86,7.0,Complex/Overlapping,0.59,SE
4880,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,380.01,2139.13,10.52,1.37,Simple,0.59,NE
4881,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,110.31,2457.99,23.28,3.03,Simple,0.58,SW
4882,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,316.12,2358.75,58.42,7.59,Complex,0.58,SW
4883,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,256.33,1953.93,32.68,4.25,Complex,0.57,NW
4884,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,479.21,1925.75,23.23,3.02,Degraded/Overlapping,0.57,NE
4885,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,474.55,2318.27,12.12,1.58,Simple,0.56,SE
4886,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,370.45,2262.74,12.11,1.57,Simple,0.56,SE
4887,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,218.61,2007.63,27.08,3.52,Simple,0.56,NW
4888,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,72.8,2487.59,11.68,1.52,Simple,0.55,SW
4889,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,351.49,2006.42,16.31,2.12,Simple/Overlapping,0.54,NE
4890,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,561.99,1931.09,9.28,1.21,Simple,0.53,NE
4891,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,64.78,2202.03,9.91,1.29,Simple,0.53,NW
4892,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,442.86,2022.39,10.63,1.38,Simple/Overlapping,0.53,NE
4893,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,64.18,2023.37,10.2,1.33,Simple,0.53,NW
4894,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,448.62,2504.34,25.22,3.28,Simple,0.52,SE
4895,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,444.5,2092.22,9.97,1.3,Simple,0.5,NE
4896,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,400.19,2074.96,9.68,1.26,Simple,0.49,NE
4897,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,580.98,1926.6,11.77,1.53,Simple,0.49,NE
4898,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,321.76,1988.43,10.71,1.39,Simple,0.48,NE
4899,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,379.38,2125.39,10.92,1.42,Simple,0.47,NE
4900,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,458.41,1924.19,18.05,2.35,Degraded,0.47,NE
4901,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,176.81,1970.56,27.95,3.63,Simple/Overlapping,0.46,NW
4902,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,487.61,1963.77,9.55,1.24,Simple,0.45,NE
4903,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,74.35,2224.37,11.06,1.44,Simple,0.45,NW
4904,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,485.53,2227.47,10.17,1.32,Simple,0.45,NE
4905,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,243.44,2280.95,36.45,4.74,Complex/Overlapping,0.44,SW
4906,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,386.66,2190.02,10.06,1.31,Simple,0.43,NE
4907,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,225.79,2386.13,90.38,11.75,Complex,0.43,SW
4908,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,255.34,2156.35,61.08,7.94,Complex,0.4,NW
4909,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,256.78,1936.85,14.46,1.88,Simple/Overlapping,0.36,NW
4910,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,76.43,2257.45,21.05,2.74,Simple/Overlapping,0.36,SW
4911,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,173.68,1969.23,23.06,3.0,Simple/Overlapping,0.36,NW
4912,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,159.55,2171.41,8.32,1.08,Simple,0.36,NW
4913,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,416.77,1963.29,10.94,1.42,Simple,0.36,NE
4914,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,574.68,2216.05,26.94,3.5,Simple,0.35,NE
4915,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,446.63,1951.45,9.09,1.18,Simple,0.34,NE
4916,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,413.65,2033.3,9.77,1.27,Simple,0.34,NE
4917,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,291.79,1977.55,10.42,1.35,Simple,0.34,NW
4918,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,325.6,2243.07,10.09,1.31,Simple,0.33,SE
4919,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,359.52,1981.25,14.42,1.87,Simple,0.33,NE
4920,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,77.68,2422.58,9.57,1.24,Simple,0.33,SW
4921,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,276.56,2141.19,14.51,1.89,Simple,0.33,NW
4922,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,66.97,2550.49,19.28,2.51,Simple,0.31,SW
4923,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,348.03,1998.87,14.32,1.86,Simple/Overlapping,0.31,NE
4924,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,501.7,2270.66,8.42,1.09,Simple,0.31,SE
4925,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,99.91,2300.04,9.37,1.22,Simple,0.3,SW
4926,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,285.49,1958.73,17.31,2.25,Simple,0.3,NW
4927,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,83.61,2478.69,10.91,1.42,Simple,0.3,SW
4928,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,514.52,2064.72,9.22,1.2,Simple,0.29,NE
4929,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,570.46,2401.89,8.06,1.05,Simple,0.28,SE
4930,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,472.34,2145.58,8.05,1.05,Simple,0.28,NE
4931,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,435.51,2225.57,8.74,1.14,Simple,0.28,NE
4932,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,354.08,2242.41,17.94,2.33,Simple,0.27,SE
4933,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,476.23,1926.58,16.14,2.1,Degraded/Overlapping,0.27,NE
4934,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,406.65,2391.4,86.43,11.24,Complex,0.27,SE
4935,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,342.61,2093.87,9.38,1.22,Simple,0.27,NE
4936,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,259.45,1934.81,16.49,2.14,Simple/Overlapping,0.26,NW
4937,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,108.18,2153.48,42.69,5.55,Complex,0.26,NW
4938,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,77.77,2260.4,16.58,2.16,Simple/Overlapping,0.25,SW
4939,0ac96ad0-b826-4f01-99c0-d433a55e54b6.jpg,178.53,2108.31,30.37,3.95,Simple,0.25,NW
4940,3aabfaed-1685-405d-9730-330a12dfbe85.jpg,1092.28,2063.65,12.66,1.65,Simple,0.91,NE
4941,3aabfaed-1685-405d-9730-330a12dfbe85.jpg,871.17,2534.47,16.68,2.17,Simple,0.89,SW
4942,3aabfaed-1685-405d-9730-330a12dfbe85.jpg,956.62,2072.44,15.97,2.08,Simple,0.88,NW
4943,3aabfaed-1685-405d-9730-330a12dfbe85.jpg,1102.39,2420.28,10.4,1.35,Simple,0.87,SE
4944,3aabfaed-1685-405d-9730-330a12dfbe85.jpg,938.33,2158.54,14.05,1.83,Simple,0.85,NW
4945,3aabfaed-1685-405d-9730-330a12dfbe85.jpg,887.72,1940.62,10.32,1.34,Simple,0.82,NW
4946,3aabfaed-1685-405d-9730-330a12dfbe85.jpg,821.12,2276.19,36.52,4.75,Complex,0.79,SW
4947,3aabfaed-1685-405d-9730-330a12dfbe85.jpg,1166.06,1971.7,22.31,2.9,Simple/Overlapping,0.78,NE
4948,3aabfaed-1685-405d-9730-330a12dfbe85.jpg,1050.35,2442.64,14.34,1.86,Simple,0.78,SE
4949,3aabfaed-1685-405d-9730-330a12dfbe85.jpg,730.84,2053.38,35.38,4.6,Complex,0.77,NW
4950,3aabfaed-1685-405d-9730-330a12dfbe85.jpg,918.6,2186.79,14.14,1.84,Simple,0.74,NW
4951,3aabfaed-1685-405d-9730-330a12dfbe85.jpg,840.08,2216.36,11.29,1.47,Simple,0.74,NW
4952,3aabfaed-1685-405d-9730-330a12dfbe85.jpg,934.51,2193.99,22.68,2.95,Simple/Overlapping,0.72,NW
4953,3aabfaed-1685-405d-9730-330a12dfbe85.jpg,1204.58,1937.42,10.54,1.37,Simple,0.72,NE
4954,3aabfaed-1685-405d-9730-330a12dfbe85.jpg,1066.73,2359.85,9.55,1.24,Simple,0.71,SE
4955,3aabfaed-1685-405d-9730-330a12dfbe85.jpg,1148.52,1986.77,16.98,2.21,Simple,0.69,NE
4956,3aabfaed-1685-405d-9730-330a12dfbe85.jpg,1094.76,2401.27,8.69,1.13,Simple,0.68,SE
4957,3aabfaed-1685-405d-9730-330a12dfbe85.jpg,1110.36,2509.44,13.08,1.7,Simple,0.67,SE
4958,3aabfaed-1685-405d-9730-330a12dfbe85.jpg,1016.91,2090.39,8.78,1.14,Simple,0.65,NE
4959,3aabfaed-1685-405d-9730-330a12dfbe85.jpg,999.25,2016.59,8.68,1.13,Simple,0.65,NE
4960,3aabfaed-1685-405d-9730-330a12dfbe85.jpg,909.74,2215.9,10.45,1.36,Simple,0.62,NW
4961,3aabfaed-1685-405d-9730-330a12dfbe85.jpg,755.93,1927.25,10.48,1.36,Simple,0.62,NW
4962,3aabfaed-1685-405d-9730-330a12dfbe85.jpg,706.73,1951.04,22.91,2.98,Degraded,0.62,NW
4963,3aabfaed-1685-405d-9730-330a12dfbe85.jpg,1048.37,2479.34,8.46,1.1,Simple,0.58,SE
4964,3aabfaed-1685-405d-9730-330a12dfbe85.jpg,805.01,2028.83,8.0,1.04,Simple,0.57,NW
