Global_ID,Original_Image,X_Center_Global,Y_Center_Global,Diameter,Depth_Est,Morphology,Confidence,Quadrant
250,2eeac52d-db47-4dbc-99fd-067facda04ee.jpg,221.34,788.15,14.0,4.06,Complex,0.35,NW
251,2eeac52d-db47-4dbc-99fd-067facda04ee.jpg,128.6,1190.13,10.77,3.12,Simple,0.33,SW
252,2eeac52d-db47-4dbc-99fd-067facda04ee.jpg,19.47,1013.55,42.61,12.36,Complex,0.33,SW
253,2eeac52d-db47-4dbc-99fd-067facda04ee.jpg,83.04,689.12,10.66,3.09,Simple,0.32,NW
254,2eeac52d-db47-4dbc-99fd-067facda04ee.jpg,28.18,1189.89,15.76,4.57,Complex,0.32,SW
255,2eeac52d-db47-4dbc-99fd-067facda04ee.jpg,179.76,652.86,29.91,8.67,Complex,0.31,NW
256,2eeac52d-db47-4dbc-99fd-067facda04ee.jpg,180.93,1242.95,13.52,3.92,Simple,0.3,SW
257,2eeac52d-db47-4dbc-99fd-067facda04ee.jpg,233.52,1121.68,8.91,2.58,Simple,0.3,SW
258,2eeac52d-db47-4dbc-99fd-067facda04ee.jpg,554.22,1218.6,16.65,4.83,Complex,0.3,SE
259,2eeac52d-db47-4dbc-99fd-067facda04ee.jpg,518.41,1121.05,12.97,3.76,Simple,0.3,SE
260,2eeac52d-db47-4dbc-99fd-067facda04ee.jpg,622.51,988.17,31.68,9.19,Complex,0.3,SE
261,2eeac52d-db47-4dbc-99fd-067facda04ee.jpg,200.08,1270.12,27.74,8.04,Complex,0.29,SW
262,2eeac52d-db47-4dbc-99fd-067facda04ee.jpg,105.78,659.45,17.38,5.04,Complex,0.29,NW
263,2eeac52d-db47-4dbc-99fd-067facda04ee.jpg,628.39,934.43,23.14,6.71,Complex,0.28,NE
264,2eeac52d-db47-4dbc-99fd-067facda04ee.jpg,10.01,951.84,20.75,6.02,Complex,0.27,NW
265,2eeac52d-db47-4dbc-99fd-067facda04ee.jpg,497.72,1264.77,8.9,2.58,Simple,0.27,SE
266,2eeac52d-db47-4dbc-99fd-067facda04ee.jpg,393.3,1254.22,10.68,3.1,Simple,0.26,SE
267,2eeac52d-db47-4dbc-99fd-067facda04ee.jpg,400.37,836.73,8.63,2.5,Simple,0.26,NE
268,2eeac52d-db47-4dbc-99fd-067facda04ee.jpg,410.88,1220.77,67.52,19.58,Complex,0.26,SE
269,2eeac52d-db47-4dbc-99fd-067facda04ee.jpg,428.76,1273.76,21.05,6.1,Degraded,0.26,SE
270,2eeac52d-db47-4dbc-99fd-067facda04ee.jpg,225.26,1131.02,8.94,2.59,Simple,0.25,SW
271,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,729.58,694.2,16.64,4.79,Complex,0.86,NW
272,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,807.65,681.71,15.87,4.57,Complex,0.86,NW
273,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,756.34,942.85,11.63,3.35,Simple,0.84,NW
274,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,1257.18,826.85,17.22,4.96,Complex,0.84,NE
275,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,1230.43,816.41,14.88,4.28,Complex,0.82,NE
276,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,1180.65,788.47,15.29,4.4,Complex,0.82,NE
277,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,1063.81,854.05,51.54,14.83,Complex,0.82,NE
278,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,1056.08,906.98,28.99,8.34,Complex,0.81,NE
279,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,1193.74,848.65,33.53,9.65,Complex,0.8,NE
280,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,658.27,1100.22,44.34,12.76,Complex,0.79,SW
281,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,658.74,1019.4,12.43,3.58,Simple,0.79,SW
282,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,650.64,1136.29,26.66,7.67,Complex,0.78,SW
283,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,1271.7,836.65,18.94,5.45,Complex,0.78,NE
284,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,1196.58,991.92,16.38,4.71,Complex,0.77,SE
285,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,780.59,1119.71,17.39,5.0,Complex,0.77,SW
286,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,1214.79,804.52,17.68,5.09,Complex,0.76,NE
287,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,872.41,733.57,17.34,4.99,Complex,0.76,NW
288,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,1159.96,655.0,18.08,5.2,Complex,0.76,NE
289,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,935.93,709.79,18.14,5.22,Complex,0.73,NW
290,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,986.15,724.16,20.22,5.82,Complex,0.73,NE
291,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,763.21,1244.14,28.54,8.21,Complex,0.73,SW
292,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,834.58,687.85,12.85,3.7,Simple,0.71,NW
293,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,657.13,744.19,13.55,3.9,Simple,0.71,NW
294,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,644.55,1191.24,16.06,4.62,Degraded,0.7,SW
295,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,888.53,881.02,13.97,4.02,Complex,0.7,NW
296,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,907.63,702.12,40.45,11.64,Complex,0.69,NW
297,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,836.83,1149.6,9.76,2.81,Simple,0.69,SW
298,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,1194.37,646.7,10.83,3.12,Simple,0.68,NE
299,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,859.92,662.16,24.84,7.15,Complex/Overlapping,0.68,NW
300,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,1143.45,723.06,12.42,3.57,Simple,0.67,NE
301,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,1259.45,970.74,11.92,3.43,Simple,0.66,SE
302,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,645.38,738.31,22.47,6.47,Degraded,0.65,NW
303,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,1243.86,820.29,13.18,3.79,Simple,0.64,NE
304,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,859.97,1226.95,23.26,6.69,Complex,0.64,SW
305,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,1186.05,827.18,11.3,3.25,Simple,0.63,NE
306,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,827.21,779.42,12.68,3.65,Simple,0.63,NW
307,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,854.5,724.77,16.36,4.71,Complex,0.62,NW
308,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,666.88,1076.84,12.65,3.64,Simple,0.6,SW
309,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,1246.81,790.76,22.31,6.42,Complex,0.6,NE
310,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,682.18,777.97,14.55,4.19,Complex,0.6,NW
311,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,700.97,949.21,17.3,4.98,Complex,0.58,NW
312,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,1020.96,735.77,10.71,3.08,Simple,0.56,NE
313,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,1186.49,1158.17,16.53,4.76,Complex,0.55,SE
314,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,1158.05,1159.13,19.61,5.64,Complex,0.55,SE
315,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,1200.07,764.93,11.35,3.27,Simple,0.55,NE
316,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,794.57,677.87,11.31,3.25,Simple,0.54,NW
317,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,718.8,770.5,10.67,3.07,Simple,0.53,NW
318,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,748.56,708.81,10.26,2.95,Simple,0.53,NW
319,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,913.32,1262.6,16.41,4.72,Complex,0.53,SW
320,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,1025.36,717.34,21.58,6.21,Complex,0.53,NE
321,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,710.07,920.21,29.57,8.51,Complex,0.52,NW
322,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,1271.45,935.39,21.08,6.07,Complex,0.51,NE
323,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,732.45,864.81,28.09,8.08,Complex,0.51,NW
324,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,811.52,997.25,10.1,2.91,Simple,0.5,SW
325,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,1172.88,742.83,14.35,4.13,Complex,0.5,NE
326,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,1213.47,686.14,15.77,4.54,Complex,0.5,NE
327,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,1226.7,643.84,10.39,2.99,Degraded,0.48,NE
328,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,1135.36,1220.11,14.6,4.2,Complex,0.48,SE
329,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,1175.16,1112.34,14.73,4.24,Complex,0.47,SE
330,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,779.89,1094.26,9.55,2.75,Simple,0.47,SW
331,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,1006.94,1210.74,16.47,4.74,Complex,0.46,SE
332,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,758.55,652.82,17.01,4.9,Complex,0.46,NW
333,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,1187.02,740.97,11.02,3.17,Simple,0.46,NE
334,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,1274.8,705.87,11.17,3.21,Simple,0.45,NE
335,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,686.54,1237.67,27.31,7.86,Complex,0.43,SW
336,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,805.82,702.21,9.64,2.77,Simple,0.42,NW
337,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,730.86,1269.52,19.86,5.72,Complex,0.41,SW
338,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,1151.93,707.81,19.88,5.72,Complex,0.41,NE
339,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,819.33,1036.27,9.35,2.69,Simple,0.41,SW
340,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,899.37,1168.55,10.01,2.88,Simple,0.41,SW
341,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,1183.14,660.72,24.2,6.96,Complex,0.4,NE
342,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,1272.79,664.54,13.4,3.86,Simple,0.4,NE
343,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,975.94,1267.45,13.6,3.91,Simple,0.39,SE
344,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,751.12,847.06,25.04,7.21,Complex,0.39,NW
345,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,1088.3,771.39,14.29,4.11,Complex/Overlapping,0.38,NE
346,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,918.31,726.87,15.52,4.47,Complex/Overlapping,0.37,NW
347,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,1022.98,1230.51,13.68,3.94,Simple,0.36,SE
348,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,1036.92,697.47,14.18,4.08,Complex,0.36,NE
349,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,1169.26,1264.2,10.83,3.12,Simple,0.33,SE
350,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,834.74,1203.29,13.34,3.84,Simple,0.33,SW
351,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,938.2,663.65,117.12,33.71,Degraded,0.33,NW
352,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,1000.69,712.0,11.54,3.32,Simple,0.33,NE
353,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,659.7,910.17,11.03,3.18,Simple,0.33,NW
354,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,874.27,1142.39,8.4,2.42,Simple,0.32,SW
355,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,782.98,1138.13,21.81,6.28,Complex,0.32,SW
356,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,694.39,936.41,11.01,3.17,Simple,0.31,NW
357,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,1088.7,758.49,20.81,5.99,Complex/Overlapping,0.31,NE
358,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,1206.51,1026.35,25.3,7.28,Complex,0.31,SE
359,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,1219.12,1008.55,12.35,3.55,Simple,0.31,SE
360,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,720.64,666.15,9.21,2.65,Simple,0.31,NW
361,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,901.73,743.13,30.75,8.85,Complex,0.31,NW
362,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,1238.51,668.74,11.03,3.18,Simple,0.31,NE
363,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,1081.75,1112.7,11.12,3.2,Simple,0.31,SE
364,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,1277.47,807.69,10.76,3.1,Degraded,0.3,NE
365,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,1213.17,873.06,22.4,6.45,Complex,0.3,NE
366,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,1002.43,1194.12,9.25,2.66,Simple,0.3,SE
367,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,1046.61,665.66,10.43,3.0,Simple,0.3,NE
368,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,916.66,673.98,22.63,6.51,Complex,0.3,NW
369,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,1139.78,768.27,27.55,7.93,Complex,0.3,NE
370,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,1197.11,929.5,13.18,3.79,Simple,0.29,NE
371,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,723.09,988.56,17.98,5.18,Complex,0.29,SW
372,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,859.37,1260.64,10.65,3.06,Simple,0.29,SW
373,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,1080.47,784.75,14.11,4.06,Complex,0.29,NE
374,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,1227.69,790.76,13.68,3.94,Simple,0.29,NE
375,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,676.48,1036.7,8.6,2.47,Simple,0.28,SW
376,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,847.44,650.98,16.73,4.82,Complex/Overlapping,0.28,NW
377,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,748.2,681.12,9.01,2.59,Simple,0.27,NW
378,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,1014.57,646.88,13.76,3.96,Simple,0.27,NE
379,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,1150.58,691.28,9.95,2.86,Simple,0.27,NE
380,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,712.75,724.33,10.35,2.98,Simple,0.26,NW
381,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,1248.37,662.81,10.34,2.98,Simple,0.26,NE
382,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,919.02,729.32,16.67,4.8,Complex/Overlapping,0.26,NW
383,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,1006.47,1227.79,12.64,3.64,Simple,0.26,SE
384,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,1270.75,958.39,29.75,8.56,Degraded,0.25,NE
385,85d0a333-c52d-404f-b09d-b0f040a44e34.jpg,1269.41,992.51,16.07,4.62,Complex,0.25,SE
